ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
5,66,721.3050058207218,2008.4656577415599,0,66
6,1,1551.9553630912724,23.82878081279147,0,1
6,2,1600.7283715012722,32.833333333333336,0,2
6,3,486.5795540438398,71.40589569160997,0,3
6,4,1628.054214876033,66.72892561983471,0,4
6,5,1556.279151943463,66.02650176678445,0,5
6,6,1764.3941223832528,207.57689210950082,0,6
6,7,728.0313061329227,211.5437516037978,0,7
6,8,1444.6510144927536,277.556231884058,0,8
6,9,1092.7714285714285,296.0273291925466,0,9
6,10,45.64241001564945,320.8505477308294,0,10
6,11,1395.3233771405814,323.9462365591398,0,11
6,12,369.2077863286555,333.2682209144409,0,12
6,13,1619.6655367231638,376.51355932203387,0,13
6,14,1485.6654370034053,370.2295686719637,0,14
6,15,1657.6271676300578,392.0479768786127,0,15
6,16,1701.3713574982232,404.2938877043355,0,16
6,17,1644.7332123411977,436.4984875983061,0,17
6,18,660.7236842105264,443.0123089983022,0,18
6,19,1331.4793388429753,488.03279125566513,0,19
6,20,1302.198031496063,511.28976377952756,0,20
6,21,1178.9180959047953,526.0003500175009,0,21
6,22,1003.8288760390315,516.787495482472,0,22
6,23,1334.828947368421,552.0111336032388,0,23
6,24,1462.6311824434981,643.0429086144776,0,24
6,25,998.719070403281,646.375939849624,0,25
6,26,641.6074990027922,668.2485041882728,0,26
6,27,1882.6832211650035,688.5667208168949,0,27
6,28,1870.8601455133387,745.6932093775263,0,28
6,29,1924.2105434428897,742.5802147738366,0,29
6,30,1969.361359570662,764.7079606440071,0,30
6,31,1906.3846153846155,790.9256698357822,0,31
6,32,532.5053337397135,785.3105760438891,0,32
6,33,580.8429890848026,826.5373635600336,0,33
6,34,143.46594090202177,831.8939346811819,0,34
6,35,635.302476020522,842.8521079634173,0,35
6,36,600.2573726541555,862.1411974977659,0,36
6,37,1306.1487889273355,908.5095155709342,0,37
6,38,1200.1951138989766,929.7276328821393,0,38
6,39,1299.998750780762,936.8594628357276,0,39
6,40,1293.9108547456738,970.2663869952805,0,40
6,41,1463.4919507575758,1018.0880681818181,0,41
6,42,719.5560704355885,1100.5722891566265,0,42
6,43,790.2934472934473,1123.2625830959164,0,43
6,44,618.0088534749889,1137.5320938468349,0,44
6,45,772.7759593679458,1179.8256207674945,0,45
6,46,882.3344566133109,1181.1710193765796,0,46
6,47,909.0046783625731,1197.2124756335284,0,47
6,48,756.3760092272203,1209.9677047289504,0,48
6,49,269.26892857142855,1244.2639285714286,0,49
6,50,749.6421923474663,1257.3205791106516,0,50
6,51,779.5456852791879,1269.0008460236886,0,51
6,52,768.7467343976778,1298.1023222060958,0,52
6,53,796.7702265372168,1307.4239482200646,0,53
6,54,1147.406612133606,1318.387184730743,0,54
6,55,84.1291979454761,1365.8261556696957,0,55
6,56,841.7300380228137,1402.2419201520913,0,56
6,57,83.48551564310544,1418.5453843182695,0,57
6,58,195.6953601953602,1459.6990231990233,0,58
6,59,914.6494163424125,1478.2929961089494,0,59
6,60,337.60258371579124,1488.882882882883,0,60
6,61,1569.8369947275924,1491.956942003515,0,61
6,62,772.2869080779944,1548.6615598885794,0,62
6,63,499.00798934753664,1591.4407456724368,0,63
6,64,339.8654929577465,1596.6640845070422,0,64
6,65,325.8284866468843,1633.676162215628,0,65
6,66,1202.8023774145618,1623.5370409679474,0,66
